var,plev_pa,plev_hpa,global_mean_min,global_mean_mean,global_mean_max,raw_min,raw_p01,raw_p05,raw_p95,raw_p99,raw_max,spatial_min,spatial_p01,spatial_p05,spatial_p95,spatial_p99,spatial_max,temporal_min,temporal_p01,temporal_p05,temporal_p95,temporal_p99,temporal_max,slope_mean_min,slope_mean_mean,slope_mean_max,slope_min,slope_p01,slope_p05,slope_p95,slope_p99,slope_max,raw_detrended0_min,raw_detrended0_p01,raw_detrended0_p05,raw_detrended0_p95,raw_detrended0_p99,raw_detrended0_max,temporal_detrended0_min,temporal_detrended0_p01,temporal_detrended0_p05,temporal_detrended0_p95,temporal_detrended0_p99,temporal_detrended0_max,spatial_detrended0_min,spatial_detrended0_p01,spatial_detrended0_p05,spatial_detrended0_p95,spatial_detrended0_p99,spatial_detrended0_max,slope_mean_detrended0_min,slope_mean_detrended0_mean,slope_mean_detrended0_max,slope_detrended0_min,slope_detrended0_p01,slope_detrended0_p05,slope_detrended0_p95,slope_detrended0_p99,slope_detrended0_max,raw_detrended1_min,raw_detrended1_p01,raw_detrended1_p05,raw_detrended1_p95,raw_detrended1_p99,raw_detrended1_max,temporal_detrended1_min,temporal_detrended1_p01,temporal_detrended1_p05,temporal_detrended1_p95,temporal_detrended1_p99,temporal_detrended1_max,spatial_detrended1_min,spatial_detrended1_p01,spatial_detrended1_p05,spatial_detrended1_p95,spatial_detrended1_p99,spatial_detrended1_max,slope_mean_detrended1_min,slope_mean_detrended1_mean,slope_mean_detrended1_max,slope_detrended1_min,slope_detrended1_p01,slope_detrended1_p05,slope_detrended1_p95,slope_detrended1_p99,slope_detrended1_max
wap,10000.0,100.0,-0.000623317718337,-0.0002646705934136572,1.561036136232564e-05,-0.6561549305915833,-0.031969130039215,-0.0180925354361534,0.0170971360057592,0.0306183993816375,0.5476061105728149,-0.0009196883643603,-0.0008686759518857,-0.0008271707565265,0.0001396244083496,0.0001959491606253,0.0003483685079701,-0.112857200205326,-0.027071313932538,-0.0160320457071065,0.0148356221616268,0.0257779154926538,0.1700295507907867,-2.6937230795770654e-05,-9.30889616018575e-06,1.3388325342123597e-06,-0.0326764545503215,-0.0053680208014316,-0.0030066794927696,0.0030616037619665,0.0050693921441811,0.0522220863970753,-0.5943500000720114,-0.016586026389719,-0.0088182008269617,0.0088195697752007,0.0168723846778179,0.4905574713461664,-4.585007587274084e-17,-6.507948560394374e-18,-3.3827107781547738e-18,3.2626145375102256e-18,6.2677560791052534e-18,6.28770539907901e-17,-0.0003014499855263,-0.0002498271861891,-0.0002043087589045,0.0001741345387584,0.0001982465647804,0.0003064988728147,-3.993269939195992e-09,-3.87166937067875e-10,7.100157110831401e-10,-8.200732841382289e-06,-8.795022054558213e-07,-5.071920957349226e-07,5.0194033966388e-07,7.961258313608027e-07,1.6359332569340018e-05,-0.6687545675520987,-0.0319156272603371,-0.018074915166013,0.0170848924026271,0.0305787020725213,0.5297916714132553,-0.1128571890294551,-0.0270713060494745,-0.0160320453287568,0.0148356201520073,0.025777915950748,0.1700295247137547,-0.0009204387435051,-0.0008688159441679,-0.0008276264614475,0.0001078675618711,0.0001692961842882,0.0003115882487002,-3.99326993921024e-09,-3.87166937071502e-10,7.100157110618081e-10,-8.200732841389928e-06,-8.795022054546413e-07,-5.071920957335458e-07,5.019403396633218e-07,7.961258313606541e-07,1.6359332569335095e-05
wap,15000.0,150.0,-0.0015205390190186,-0.0005401198597217244,1.6826203867581346e-05,-1.1884393692016602,-0.0756964683532714,-0.0362868309020996,0.0342416055500507,0.0655248016119003,1.07306706905365,-0.0019762996543872,-0.001839886628832,-0.0017712174781908,0.0002352560461266,0.0003169396024473,0.0003993335921797,-0.2912288010120392,-0.0642845183610916,-0.0324611999094486,0.0295397881418466,0.0556071475148201,0.2641074061393738,-0.0002074743042,-6.905707351315666e-05,-9.775064162051554e-06,-0.081302721075025,-0.0120067579678584,-0.0063794902582181,0.0056904177484856,0.0106259538586991,0.1238414471168541,-1.1779106044357082,-0.0374461941776635,-0.0185601442849261,0.019030712112953,0.0372575567636105,1.0244769962359126,-1.0931426704001542e-16,-1.4411548877345786e-17,-6.6726805704784775e-18,6.2583485402547895e-18,1.3103834256994036e-17,1.3772955597755427e-16,-0.0004379180046635,-0.0003230474736379,-0.0002658298346566,0.0002172926185439,0.0003436621216755,0.0005226116788163,-4.3459081395420543e-10,1.3131479719028471e-09,9.78073906010288e-09,-2.8449240398271627e-05,-2.342484672783668e-06,-1.0862306950764038e-06,1.0709627148787855e-06,2.1815606946521035e-06,3.5480607833672107e-05,-1.1796452933137676,-0.0756493643534997,-0.0362723471220905,0.0342268053594158,0.0654827761932111,1.0669896783915334,-0.2912287069484592,-0.0642845186078921,-0.0324611990188714,0.0295397842855891,0.0556071576941755,0.2641073614358901,-0.0019584575190419,-0.0018435869880163,-0.0017743605627132,0.0002139264521099,0.0002913955718668,0.0004367224272965,-4.3459081395695555e-10,1.3131479719011568e-09,9.780739060069429e-09,-2.8449240398265007e-05,-2.342484672785273e-06,-1.0862306950779977e-06,1.0709627148703967e-06,2.1815606946507813e-06,3.548060783368436e-05
wap,20000.0,200.0,-0.0014418831697472,-0.0004935459650592651,-0.0001162987898048,-1.7804713249206543,-0.125815749168396,-0.0570027083158493,0.0529354736208915,0.0982043221592903,1.0863656997680664,-0.0018952460037642,-0.0017856773928082,-0.0017133947283663,0.0001620837395232,0.0003120754869741,0.000377784010063,-0.4689160585403442,-0.1043153628706932,-0.0497594997286796,0.0451569631695747,0.0820242539048194,0.3055949509143829,-0.0002132308904111,-6.075942736001288e-05,-7.211543970400981e-06,-0.1246974348526445,-0.0213431940777846,-0.0101553829340985,0.009316688941933,0.0170445785427869,0.089741396074585,-1.7585493561406171,-0.0630062876961406,-0.0308805282871604,0.0317086281280783,0.0616935480502919,1.0721127012904064,-2.540933091430776e-16,-2.401924812890964e-17,-1.06892326187017e-17,1.0301588641954578e-17,2.114788045536577e-17,2.08366857301834e-16,-0.0005326849314497,-0.000466431008507,-0.0003496529034063,0.0002770018485727,0.0003921709941774,0.000559966502241,-3.0199585553053827e-10,1.0900539570922304e-09,9.343741477231258e-09,-3.096315697788309e-05,-4.22476662838397e-06,-2.076298611896033e-06,2.059108264287381e-06,4.813995149729249e-06,2.4460546372180924e-05,-1.7632616024990118,-0.1257473173932322,-0.0569914751952424,0.05290475191271,0.0981083196513454,1.0769815886552707,-0.4689158778637644,-0.1043153169378638,-0.0497595098917372,0.0451569576631299,0.0820242732530457,0.3055949765257538,-0.0018731801727364,-0.0017851734400381,-0.0016833182830724,7.484449522906226e-05,0.0002004901198862,0.0002975112448008,-3.0199585552891783e-10,1.0900539570932264e-09,9.343741477258758e-09,-3.096315697789233e-05,-4.224766628389504e-06,-2.076298611897475e-06,2.059108264294266e-06,4.813995149733521e-06,2.446054637218188e-05
wap,25000.0,250.0,-0.0017124672434203,-0.0005628880624307004,0.0001785533615461,-2.198212146759033,-0.1645504236221313,-0.0773781761527061,0.0707891136407852,0.1221553385257721,1.1111085414886477,-0.0020864077844094,-0.0019844970961573,-0.0019014295867456,0.0003511195044177,0.0004475047806581,0.0007997889853794,-0.8491518497467041,-0.1328717768192291,-0.0653011798858642,0.0580620132386684,0.0977901816368103,0.3682801127433777,-0.000376587925652,-7.435655539867921e-05,5.836455468676954e-05,-0.2023096391988304,-0.029712558150063,-0.0140661295055192,0.01349109377393,0.0236751743189656,0.1216066605594439,-2.1941530466149883,-0.0856727490426386,-0.0433850732666349,0.0447475441245084,0.0828132237553222,1.12916306691777,-2.384479000636372e-16,-3.170540753016072e-17,-1.4518301091252048e-17,1.4304796663439515e-17,2.786232782953518e-17,2.73855012740872e-16,-0.0006463953944446,-0.0005783892780674,-0.0004988799516667,0.0003345762218476,0.0006800593263276,0.000898069551061,-4.926517572528023e-10,3.5132854404685696e-09,1.9250509608985167e-08,-3.647685805374088e-05,-5.947308769444388e-06,-3.003649061562633e-06,3.131075410517293e-06,7.406714703341668e-06,2.252119561876885e-05,-2.1918380711297827,-0.1645030931088386,-0.0773492228958132,0.0707458505238236,0.1218719777776783,1.1024444075913358,-0.8491521431133155,-0.1328717433358542,-0.0653011544898618,0.0580619858577847,0.0977901909785573,0.3682800754904747,-0.002121734196394,-0.0020034838010727,-0.001900319933601,0.0003514479979078,0.0004471720849942,0.0007972055211903,-4.926517572507203e-10,3.5132854404630676e-09,1.9250509608975827e-08,-3.647685805377243e-05,-5.947308769451412e-06,-3.003649061561392e-06,3.131075410515757e-06,7.406714703340369e-06,2.2521195618780824e-05
wap,30000.0,300.0,-0.0016042523206322,-0.0005467685364999752,0.0001592491219799,-2.426178455352783,-0.1957756876945495,-0.0940922945737838,0.0866925939917564,0.1436122506856918,1.7761001586914062,-0.0020757975847165,-0.0019412793240121,-0.0018306531182487,0.0003514775976239,0.0004481791807449,0.0005877420174042,-1.2924331426620483,-0.1566678881645202,-0.0783768221735954,0.0713645964860916,0.1145628467202186,0.3570457398891449,-0.0003437510611359,-7.267403020454378e-05,3.874159484647198e-05,-0.238429617932613,-0.0355878762362223,-0.0174162349150251,0.0168765116788297,0.0295968374372883,0.1314915291162429,-2.4197346684959213,-0.101847653017789,-0.0528232224880961,0.0544809512287088,0.0986247885454837,1.784854922510759,-4.065124305550573e-16,-3.8110540364536624e-17,-1.7827619722346265e-17,1.7400610866721206e-17,3.3030202504737065e-17,2.1565483212143328e-16,-0.0008611902145701,-0.0007126859453669,-0.0006220764010706,0.0003704752085183,0.0006236614748633,0.0007584670096505,-4.06923028337094e-10,3.0327348492700533e-09,1.7892195853458362e-08,-4.098935323854315e-05,-7.136176491078137e-06,-3.6452655787702794e-06,3.8254300490455525e-06,8.79932003319628e-06,2.7667765134747347e-05,-2.419919020539937,-0.1956467581901998,-0.0940395478740495,0.0866367079080288,0.1431566879045707,1.7640254162923257,-1.292433496098966,-0.1566679028142243,-0.0783768214168958,0.0713646045885979,0.1145628493727416,0.3570459084585309,-0.0020667779311803,-0.0019463224001138,-0.0018276641176808,0.0003476122413569,0.0004488960712031,0.0005756967955474,-4.06923028330993e-10,3.032734849259988e-09,1.7892195853423002e-08,-4.098935323856512e-05,-7.136176491055368e-06,-3.64526557877805e-06,3.825430049040187e-06,8.799320033198462e-06,2.766776513469403e-05
wap,40000.0,400.0,-0.0022174913058056,-0.0004801487556035801,0.0009896056803418,-3.3670878410339355,-0.2426444590091705,-0.1198957562446594,0.1066470295190811,0.1784174144268036,3.236924886703491,-0.0026059798405492,-0.0025304949788122,-0.0024651398980666,0.0012408953727758,0.0013347401513433,0.0016895195625541,-1.6721917390823364,-0.1941056251525879,-0.1001231521368026,0.0878359153866767,0.1418745219707489,0.5222875475883484,-0.0002256715843278,-4.137438413067837e-05,5.443378045409958e-05,-0.2527326173620778,-0.0409682127240282,-0.0213781394250527,0.0208359758059802,0.0367914839054171,0.1593196128193078,-3.3652567951024004,-0.1239996307064663,-0.0644241376089802,0.0664626977619964,0.1192441570572182,3.234432079360934,-3.682739798801645e-16,-4.6757469690944087e-17,-2.2151084385550003e-17,2.1563947209065538e-17,4.0171658734531527e-17,5.027952474831194e-16,-0.0008797557385964,-0.0006575665365303,-0.0005032620450277,0.0003817602563868,0.0005276079718514,0.0007086462340126,-8.93233166551138e-10,2.1500139395289e-09,1.878771642015365e-08,-5.6218596939111175e-05,-8.178065557675167e-06,-4.37477518893584e-06,4.512354717865864e-06,9.91161711197942e-06,5.337493610397945e-05,-3.34671021755938,-0.2425360231752571,-0.1198041457815241,0.1064939552785503,0.178017572827523,3.2286764462451654,-1.6721918135881422,-0.1941056694928556,-0.1001231193542479,0.0878359688911586,0.1418745289184152,0.5222874730825424,-0.0026133969761761,-0.0025298207744972,-0.0024632890118402,0.0012364208996652,0.0013546569706204,0.0016811648683501,-8.932331665541837e-10,2.150013939520146e-09,1.87877164201065e-08,-5.621859693912325e-05,-8.178065557671501e-06,-4.374775188954024e-06,4.512354717873072e-06,9.911617111980464e-06,5.337493610397581e-05
wap,50000.0,500.0,-0.0022720010742339,-0.0009622973137571756,0.0002430287884742,-4.574381351470947,-0.2595513761043548,-0.1294692605733871,0.1133631318807601,0.194665178656578,4.109194755554199,-0.0028581610587158,-0.0027612598710292,-0.0026404565938702,0.0005370211206024,0.0006519681037193,0.0010524928277978,-2.106457233428955,-0.2076442539691925,-0.1073557659983635,0.0919860675930976,0.1512181311845779,0.6934934854507446,-0.0002014794622351,-6.7861248272687e-05,-4.724698846145287e-06,-0.3114230642019249,-0.0467063503181577,-0.0235170733475901,0.0240490935046143,0.0417922088133618,0.1942117201020671,-4.569123098064762,-0.136271953903081,-0.0700059782687415,0.0717517476090831,0.1316839905507778,4.110596556679853,-6.454238852772785e-16,-5.1636579627529936e-17,-2.4502301896835475e-17,2.3191918471136086e-17,4.494268205453759e-17,4.656546930622059e-16,-0.0008062829941645,-0.0007503107192499,-0.0006267927380432,0.0005297046159539,0.0006547097250901,0.0010072115268734,-6.099547004292738e-10,2.9692435457200818e-09,1.7161615293093988e-08,-7.644805561123877e-05,-8.563134150863865e-06,-4.704396002087835e-06,4.801026845874637e-06,1.0642027289464295e-05,5.191163988186479e-05,-4.54660584907661,-0.259431180273381,-0.1292993617193615,0.1131760450984359,0.1942355940834836,4.103392813818105,-2.106457421556116,-0.2076443263329565,-0.1073557588213589,0.0919860728085041,0.1512181336432689,0.6934933513402939,-0.0028252358060647,-0.0027552055473812,-0.0026213305352698,0.000537064081196,0.0006509237803705,0.0009472994163312,-6.099547004211234e-10,2.9692435457069366e-09,1.7161615293075125e-08,-7.644805561120744e-05,-8.563134150862229e-06,-4.7043960020912304e-06,4.801026845875562e-06,1.0642027289459596e-05,5.191163988197947e-05
wap,60000.0,600.0,-0.0025174934482377,-0.0009631550752813399,0.000350585174241,-5.328814506530762,-0.2768768966197967,-0.1377612352371215,0.1195783093571662,0.2156813144683838,6.379955291748047,-0.0029966881450143,-0.0029375369861177,-0.0028660508308138,0.0006433039454571,0.0007971393707992,0.0010640759983426,-2.218522787094116,-0.2204098403453827,-0.1144354715943336,0.0973810479044914,0.168417677283287,0.907682478427887,-0.0002712403379237,-6.831974122585407e-05,-5.643708814536074e-06,-0.312819946028311,-0.0530434427459379,-0.0253806876129465,0.0266317495551699,0.0490947479172679,0.3449101158610187,-5.3052885971516,-0.148412945242533,-0.0737501455897794,0.0750690777389825,0.1446060681668589,6.220856631475463,-6.525555475674481e-16,-5.813885697656053e-17,-2.615562680970876e-17,2.5193522481878552e-17,4.9319522824694445e-17,5.568195477350785e-16,-0.000797342720817,-0.0007052217851078,-0.0005801693009847,0.0006159380874883,0.0007211044241727,0.0011241609354677,-4.3472548086301654e-10,2.9305400394084123e-09,2.169471757109776e-08,-7.142180539848363e-05,-8.70342788972445e-06,-4.75939683353106e-06,5.002373756891413e-06,1.1084136226601498e-05,7.466577619886625e-05,-5.298443391129338,-0.2764036197102792,-0.1375868945461492,0.1193745586930671,0.2150931997709405,6.31255434390433,-2.218523472547531,-0.2204098166897894,-0.1144356055068783,0.097381031513214,0.1684177706111218,0.9076823145151138,-0.0030367479664204,-0.0029477579672864,-0.0028644634670342,0.0006258206620332,0.0007939021482684,0.0010415610156909,-4.347254808619845e-10,2.930540039403903e-09,2.1694717571125556e-08,-7.142180539845792e-05,-8.703427889718452e-06,-4.759396833528835e-06,5.0023737568909404e-06,1.1084136226602926e-05,7.466577619905074e-05
wap,70000.0,700.0,-0.0025287574331313,-0.0010446413439403129,9.985398496479124e-05,-5.850368976593018,-0.3160858154296875,-0.1546030193567276,0.1341614127159118,0.2583196759223938,6.867735385894775,-0.0031510786702938,-0.0030244494118,-0.0028933730887799,0.0005760294386002,0.0007361157873413,0.0011503683954112,-1.6756131649017334,-0.2518526017665863,-0.1298053711652755,0.1119489520788192,0.2049257159233093,0.9952185750007628,-0.0001515155995221,-5.035011051437509e-05,6.242059153820567e-05,-0.4884708782421323,-0.0680157694250485,-0.0284339429328924,0.0280124322429258,0.0586557665007684,0.4413129003494323,-5.816015126301685,-0.1699294660509788,-0.0796617333801311,0.0805827370373962,0.1657883269286167,6.76647027927734,-9.001346676576269e-16,-7.348929157521192e-17,-3.1545279209301316e-17,2.887780826431841e-17,6.319731063250891e-17,9.676020668463863e-16,-0.0008197348379652,-0.0007098989942488,-0.0005338639600022,0.0006273511347328,0.0007753903383249,0.0010657414680703,-3.959325689855946e-09,2.9041942027059685e-10,6.836459400493607e-09,-5.653057632094351e-05,-9.404957624467811e-06,-4.9337868927389655e-06,5.305430880582335e-06,1.174746232332847e-05,7.841075892141444e-05,-5.828588904930988,-0.3159268993194551,-0.1545324788091989,0.1340337633899297,0.2579456903488915,6.763882036984936,-1.6756129935383808,-0.2518523943889885,-0.1298053275328128,0.1119489535398314,0.2049257033318278,0.9952185750007624,-0.0031515352178356,-0.0030060548406523,-0.00290606512883,0.0004097290112353,0.0005715392356651,0.0010028260084426,-3.9593256898773794e-09,2.90419420266167e-10,6.836459400479428e-09,-5.653057632090785e-05,-9.404957624471367e-06,-4.933786892711994e-06,5.305430880551419e-06,1.1747462323324748e-05,7.841075892131487e-05
wap,85000.0,850.0,-0.0018349541062474,-0.0007547171539124144,0.0002258746760328,-5.323951244354248,-0.3242075741291046,-0.1609876751899719,0.1428972035646438,0.2843262553215027,8.435519218444824,-0.0029959181885334,-0.0027944735293835,-0.0025842439812519,0.0006716645958702,0.000914138470976,0.0012050773044681,-1.4766795635223389,-0.2571427226066589,-0.1366645991802215,0.1203325688838958,0.2235717177391052,1.514676213264465,-9.5826295402134e-05,-2.010898290705809e-05,4.113571938647053e-05,-0.5254733753099856,-0.0821436920109253,-0.0315161460927111,0.0318845730738579,0.0694474562279797,0.4404899961904842,-5.445327809644002,-0.1810086454462594,-0.0799117599793191,0.080362810237202,0.1790183174854974,8.736098202219374,-1.0894562630134629e-15,-8.911888321322819e-17,-3.544173501688e-17,3.416070845000482e-17,8.540177112501205e-17,1.1014212565020022e-15,-0.0016232387790531,-0.0009767814211957,-0.0007503221982246,0.000659840320409,0.00084937394107,0.001225675102961,-3.3001793141062463e-09,5.535078969401915e-10,4.6674549458105006e-09,-5.756122081164819e-05,-1.0502094391622772e-05,-4.949976195716567e-06,5.462196368911999e-06,1.259680064671068e-05,7.866525146946464e-05,-5.321042812061567,-0.3240598970799249,-0.1609089366835353,0.1426265058649689,0.2840007832898026,8.356650123646624,-1.4766803979873655,-0.2571427314371158,-0.1366646273061633,0.1203325614333152,0.2235717498138546,1.5146758854389193,-0.0029894716018386,-0.0027934470290521,-0.0025852758733015,0.0006459753377724,0.0008432430876966,0.0011184253504443,-3.300179314152691e-09,5.535078969331287e-10,4.667454945700801e-09,-5.756122081164026e-05,-1.0502094391607415e-05,-4.949976195717528e-06,5.4621963689072345e-06,1.259680064671129e-05,7.86652514695101e-05
