var,plev_pa,plev_hpa,global_mean_min,global_mean_mean,global_mean_max,raw_min,raw_p01,raw_p05,raw_p95,raw_p99,raw_max,spatial_min,spatial_p01,spatial_p05,spatial_p95,spatial_p99,spatial_max,temporal_min,temporal_p01,temporal_p05,temporal_p95,temporal_p99,temporal_max,slope_mean_min,slope_mean_mean,slope_mean_max,slope_min,slope_p01,slope_p05,slope_p95,slope_p99,slope_max
ta,30000.0,300.0,-40.04158609307131,-38.75128560086217,-36.75759482390036,-70.29708862304688,-65.18797302246094,-62.06365966796875,-26.400634765625,-25.359878540039062,-20.763656616210938,-41.57337952231259,-41.16171209665108,-40.89376899315154,-35.662966405996166,-35.46707237702016,-35.120294206044505,-62.3426628112793,-61.70235061645508,-60.45571517944336,-26.608551025390625,-26.24811553955078,-25.90642738342285,0.0407874174521857,0.11432237434215525,0.2183373213279668,-0.1585692614800918,-0.0949426840989114,-0.0695279048339051,0.3706645497108561,0.628693628405533,1.408246842851444
ta,40000.0,400.0,-25.655926299904795,-24.311804303400358,-22.37473843322152,-60.09620666503906,-53.93385314941406,-50.94775390625,-11.73565673828125,-10.948822021484377,-6.7020263671875,-27.316366156087568,-27.088856135057288,-26.74400225241648,-21.062821693799748,-20.857153351139846,-20.523858794301923,-51.7868766784668,-50.96474075317383,-49.34264373779297,-11.94648551940918,-11.763391494750977,-11.524576187133787,0.0571669524759989,0.12704155906597142,0.2244843647893688,-0.1884020181021869,-0.1260587136708353,-0.0632390109885989,0.5216668898806898,0.9634831612074382,2.0523776197237904
ta,50000.0,500.0,-14.639213962608082,-13.365132068549004,-11.6380387888442,-53.25177001953125,-44.76700973510742,-41.20118713378906,-1.77655029296875,-1.115264892578125,6.583221435546875,-16.27687768492042,-16.063547447081685,-15.726301481883066,-10.403355365851176,-10.213302826943528,-9.929349922236227,-43.65569686889648,-42.06569290161133,-39.648399353027344,-1.9758514165878296,-1.8161499500274656,-1.6139711141586304,0.0634043287105136,0.11997908514763893,0.2010170932750819,-0.2208236675026683,-0.1570417655878334,-0.0509676035280997,0.6590299734381949,1.136169727876547,2.362432025197499
ta,60000.0,600.0,-6.324608635507903,-5.102699938811691,-3.413260308465093,-60.9996337890625,-40.748077392578125,-34.031036376953125,6.024078369140625,6.88946533203125,17.385772705078125,-7.902973506237866,-7.694123646698756,-7.452334914556213,-2.12317391407697,-1.9321879595515252,-1.649352866571285,-45.90883255004883,-39.08744812011719,-32.79874038696289,5.732892990112305,6.167951583862305,8.553290367126465,0.0635811628385998,0.11337320487952611,0.1867335454807456,-0.4269815851886013,-0.1887404297500947,-0.0704248126367651,0.7967096749715303,1.3441176471012453,2.6128739093376776
ta,70000.0,700.0,0.4912004818357386,1.7076385717378386,3.395177955676982,-57.75503540039063,-45.839088439941406,-31.14471435546875,13.124359130859377,14.468914985656738,22.907501220703125,-1.1778386594568837,-0.9381427780858872,-0.7053695940879123,4.788880964921324,4.988604440005564,5.255741282944291,-42.50740432739258,-40.94706726074219,-34.239933013916016,12.754932403564451,13.34111499786377,15.131180763244627,0.0660942671507936,0.11205664695868744,0.197675603412337,-0.3099839330126868,-0.220254950934482,-0.1003001041333075,0.9561505811613816,1.6469918898392633,2.958116572192176
ta,85000.0,850.0,8.025046909441937,9.34103348421997,10.881419019792103,-49.00059509277344,-37.3930892944336,-26.04998779296875,21.7486572265625,26.821746826171875,37.81719970703125,5.991669422976426,6.135556492744558,6.462380157055967,12.46791132362906,12.643604772871097,12.872959817961512,-33.55572509765625,-32.07332992553711,-26.94041633605957,21.167821884155277,24.62156867980957,26.87164688110352,0.0765961232283037,0.1199019735688316,0.187306358692506,-0.3577898607487927,-0.2273437982260587,-0.0983464978128185,1.3177804069971193,2.187400275190866,3.3177985831050183
ta,92500.0,925.0,11.06514353030222,12.451512749542267,13.994212597055924,-48.50944519042969,-33.568782806396484,-24.56660461425781,25.770662307739254,32.00201416015625,43.4268798828125,8.78475497511372,8.929987681441514,9.234819264007967,15.753259078822758,15.94018785091462,16.171578268000903,-29.64427757263184,-28.12677001953125,-22.939695358276367,25.32706642150879,29.57121086120605,32.667724609375,0.084324286491154,0.12472498105315483,0.184916075627476,-0.3903497367863727,-0.2321556244623673,-0.1066620460000305,1.7366825261501384,2.7323767517557367,3.78259958074978
ta,100000.0,1000.0,15.27400664408913,16.666681627289417,18.316569085914143,-52.63815307617188,-30.5394287109375,-24.35658264160156,30.081451416015625,36.32722091674805,48.62554931640625,12.778406560194473,12.99412965260004,13.321937871211558,20.042622258471464,20.200271616736536,20.442720758488896,-26.01206588745117,-24.462940216064453,-19.79932403564453,29.5432186126709,33.89008331298828,37.16177749633789,0.0867897638606716,0.1326677611472823,0.2114759538386348,-0.3942533527007887,-0.2495072352719438,-0.1147966901986848,2.130302439149236,3.652303947278,4.951505863598074
tas,,,14.331788631378997,15.729782207449965,17.377278915775378,-73.37672424316406,-56.3628044128418,-38.45504760742188,30.01303100585937,33.228118896484375,44.213165283203125,11.700099163445849,11.916507577202443,12.232367021048445,19.191858765412498,19.367022998330405,19.577694782000098,-53.87294769287109,-49.677059173583984,-41.312156677246094,29.729717254638672,30.597766876220703,36.76409530639648,0.0898935220786732,0.1358840173659927,0.2214972564091339,-0.7555990225900251,-0.3256691318709758,-0.148749482909363,2.19039447210051,4.035272665090675,5.939679862868688
tos,,,18.25268150259139,19.614808033642717,21.460178015296005,-14.057891845703123,-2.34912109375,-1.9295654296875,32.152435302734375,32.928619384765625,40.92816162109375,16.539618755802405,17.72335850877909,17.854734847407315,21.791364811279053,21.964434646662387,22.03319436408677,-8.927839279174805,-2.017376661300659,-1.8789924383163448,31.861331939697266,32.45946502685547,37.113128662109375,0.0508665396266785,0.09010860603960819,0.1278450532540659,-1.912663708668353,-0.5645089426858884,-0.080719436181208,1.289447010469135,2.9145171351768986,5.770683959508377
