var,plev_pa,plev_hpa,global_mean_min,global_mean_mean,global_mean_max,raw_min,raw_p01,raw_p05,raw_p95,raw_p99,raw_max,spatial_min,spatial_p01,spatial_p05,spatial_p95,spatial_p99,spatial_max,temporal_min,temporal_p01,temporal_p05,temporal_p95,temporal_p99,temporal_max,slope_mean_min,slope_mean_mean,slope_mean_max,slope_min,slope_p01,slope_p05,slope_p95,slope_p99,slope_max
ua,5000.0,50.0,0.4841988030798293,2.2942673306248844,4.178312204841861,-61.18500900268555,-36.289695739746094,-22.15094375610352,20.20929908752441,32.40533828735352,59.84332275390625,-7.271051186686429,-4.662165621501585,-3.7818607134306914,9.130878311161434,11.939082844527942,13.959274443300142,-15.765824317932127,-13.424882888793944,-10.293554306030272,14.426193237304688,18.06715202331543,25.098302841186523,-2.787458676152617,-0.5165479979412054,0.0047589382646442,-27.56391804765898,-20.01393939953484,-11.165441246156332,3.701586630561624,7.067041507816624,10.28868702383943
ua,10000.0,100.0,-3.0338578618243903,0.4798875311679519,3.399079469497319,-46.3902587890625,-23.80678367614746,-15.76486873626709,12.21268367767334,18.08109474182129,48.154441833496094,-6.3394488436688015,-5.638793165604447,-4.908733478344306,5.063126575651818,5.7287849087051095,6.244216501821208,-18.48027229309082,-10.291852951049805,-7.616436004638672,6.815295696258545,9.354981422424316,14.179007530212402,-1.752637030149026,-0.27479577487694506,0.0457675468848558,-11.74915831864794,-8.257397318772387,-5.7125754499570585,2.855926644184051,4.953512867916935,8.178541196177422
ua,15000.0,150.0,-2.6584081157089168,0.20060800274168153,2.046475640048626,-57.63628387451172,-23.032752990722656,-16.25103759765625,13.002689361572266,19.138843536376957,61.44171905517578,-5.916217783947281,-5.561133214142195,-4.642170278835662,3.541044194511843,4.100382665216333,4.5113926046158,-21.449050903320312,-14.67722511291504,-8.688042640686035,6.534805774688721,10.56210708618164,20.302764892578125,-1.0526342957268724,-0.10631865791738417,0.1607968389645466,-14.38713692758127,-9.60550901200259,-5.304025292875377,3.96719549405992,6.327090742456486,9.180323733996271
ua,20000.0,200.0,-1.6506440497357104,0.09747297704332031,1.052178695666428,-69.57310485839844,-23.047224044799805,-15.80392074584961,13.57718276977539,20.28661346435547,71.07147979736328,-4.357162720350352,-4.117700999522259,-3.2990936302710057,2.518573068552006,3.1770421402534166,3.479053975377147,-19.50743865966797,-12.09582805633545,-8.06212043762207,6.8625102043151855,9.858041763305664,17.40375518798828,-0.6443876418654283,-0.015510167704989149,0.2921124264007615,-13.485337462286177,-8.297677132662468,-5.212896907640236,4.180536521692095,6.640803860740923,10.819420784627052
ua,25000.0,250.0,-0.945648306755694,0.06833013078092824,1.2197310159691268,-73.34247589111328,-22.79363250732422,-15.252799987792969,14.145014762878418,20.621097564697266,72.75704193115234,-3.3630620787312107,-3.019044228600512,-2.510075475186699,2.492047442225075,2.882538065660441,3.3076223501816693,-18.43760871887207,-11.46527099609375,-7.727028846740723,7.3943986892700195,10.60857391357422,17.34968376159668,-0.5257320446202681,0.00045620438803185316,0.2469985518621889,-11.480891772852909,-7.411827259119558,-4.795265730714554,3.8374657380279937,6.206716341319328,10.26995441351166
ua,30000.0,300.0,-0.8085265111480652,0.00200521819179439,1.140059472316036,-71.37966918945312,-21.56191062927246,-14.351119041442873,13.339404106140137,19.33300399780273,68.57032775878906,-2.87017304252797,-2.5789377119164403,-2.122362499642923,2.176297858898294,2.496182811545014,2.97806308000245,-15.88740062713623,-10.059615135192873,-7.239672660827637,6.960602760314941,9.972548484802246,15.298593521118164,-0.5455654233977858,-0.016246015934790185,0.1448616757019003,-10.078110789453092,-6.65331267233756,-4.448356343283996,3.502494536276557,5.460837009960725,8.939164499798984
ua,40000.0,400.0,-0.6307926644953026,-0.05196854360470846,0.8830575141307951,-54.668582916259766,-18.117843627929688,-12.08566665649414,10.880309104919434,15.97894287109375,53.01176452636719,-2.347034613532156,-2.0026582789865346,-1.4891287257897785,1.5603802384433476,1.9085185451318984,2.339895210599433,-11.995301246643066,-8.209895133972168,-5.943715572357178,5.374679565429688,8.090846061706543,11.705974578857422,-0.5168425677484215,-0.037502680146318454,0.0554144753412839,-8.289441181754034,-5.287679528871798,-3.791101133135125,2.740414831173672,4.269999316593943,6.803113071574667
ua,50000.0,500.0,-0.4908732424738673,0.016418169841286596,0.6420648047422718,-44.82840347290039,-15.295316696166992,-10.116722106933594,8.906420707702637,13.46496295928955,43.76344680786133,-1.9685327184639143,-1.6027065367919413,-1.168172081921119,1.1359193629020743,1.469140062029075,1.805090538704662,-10.897501945495604,-6.612767219543457,-4.9069366455078125,4.011600971221924,5.893229007720947,9.790303230285645,-0.4124137013023102,-0.03425455432169543,0.0393050180479665,-6.85993418273358,-4.520583034902561,-3.240760422552724,2.3633643443730845,3.5835759633704614,5.382455594532372
ua,60000.0,600.0,-0.2901129687441219,0.0828241412844242,0.4805670772743661,-36.74341583251953,-13.186450004577637,-8.650947570800781,7.923884391784668,12.093308448791504,36.016082763671875,-1.5819233913481452,-1.2597269046299229,-0.9289246093700646,0.944639685257754,1.1488997877215994,1.434462667166086,-9.99425220489502,-5.718987464904785,-4.108342170715332,3.921676158905029,6.0917744636535645,10.454026222229004,-0.3381158751965897,-0.029172377879471054,0.0282893720585361,-5.787609144924483,-4.0002240216570994,-2.7979523909435557,2.156078243200001,3.294183822598845,5.166977202336108
ua,70000.0,700.0,-0.1684086451139823,0.08818098004646983,0.2691529370874374,-34.53788757324219,-11.611945152282717,-7.62443733215332,7.242120742797852,11.117262840270996,33.81471252441406,-1.3213034095822989,-1.1091644671602567,-0.7717856539746212,0.6716388304025435,0.8486228720934718,1.0777951292946255,-8.522344589233398,-5.257972240447998,-3.7146670818328857,3.87342381477356,6.176290035247803,12.144914627075195,-0.2915914570624293,-0.018198679494808866,0.0334747995922986,-5.112250456276316,-3.6681820530795215,-2.4715179846386905,1.9906413498584468,3.3814927968518376,5.71597009112169
ua,85000.0,850.0,-0.0499312048508413,0.1375676240933267,0.3706832849047389,-37.11254119873047,-10.131088256835938,-6.381515026092529,6.49746036529541,10.203272819519045,32.23968505859375,-0.7759608299352737,-0.6367815498694237,-0.4020619346742915,0.7527999565600709,0.9004643550385417,1.0807439870779982,-8.95907974243164,-4.584672451019287,-3.132113456726074,3.62833833694458,6.42427921295166,12.25538730621338,-0.1973868158078381,5.845346216043935e-05,0.0362918052067888,-4.628341296607484,-3.320630912912906,-2.0088317084683127,1.8091607355796089,3.716750422133418,6.865509834200738
ua,92500.0,925.0,-0.021360456391053,0.13091738558670216,0.3284633164967741,-37.75759506225586,-9.763785362243652,-6.0091047286987305,6.161266326904297,9.730066299438477,32.14338302612305,-0.6339165105733469,-0.4480729052231743,-0.3307452898940423,0.6892034216056168,0.8310248120408259,0.9639672251311951,-7.922702312469482,-4.210633754730225,-2.9222960472106934,3.4172170162200928,5.675046443939209,9.727690696716309,-0.1549301264810809,-0.006533571977724705,0.0210205247978995,-4.649975540893518,-3.264695861473672,-1.8874844459622075,1.9468428422997104,4.105572710979849,6.455947837530939
ua,100000.0,1000.0,-0.0260490848890854,0.12071332533054781,0.3151282342506454,-29.674192428588867,-7.673647880554199,-4.609873294830322,5.084885597229004,8.135824203491211,24.10776901245117,-0.5050349867973517,-0.3579851878143895,-0.2576499862739394,0.5724442743949469,0.677218043068292,0.8309292287899653,-6.598545074462891,-3.493868589401245,-2.333165168762207,3.052292585372925,4.970676898956299,8.807218551635742,-0.0543085551120377,0.007025878065478153,0.0192220003724182,-4.503343084195811,-2.480328806411044,-1.3373471770459449,1.8723667218466105,4.202029164639639,6.044892666888163
uas,,,-0.0233842973769137,0.11782058653121125,0.3129549823300596,-27.036296844482425,-6.67905855178833,-4.024363517761231,4.564310073852539,7.2414751052856445,23.21361923217773,-0.4426822547206664,-0.3109719630029577,-0.2341680790719924,0.5437548486501121,0.6392438247818166,0.7712218282809759,-6.033057689666748,-3.078508853912353,-2.029936552047729,2.784054756164551,4.5430684089660645,7.822722434997559,-0.0374937272770285,0.00795036846890467,0.017509932965935,-3.635188497401917,-2.249192825577682,-1.1679418058852866,1.6599594736964716,3.636395508181443,5.507092060954275
