var,plev_pa,plev_hpa,global_mean_min,global_mean_mean,global_mean_max,raw_min,raw_p01,raw_p05,raw_p95,raw_p99,raw_max,spatial_min,spatial_p01,spatial_p05,spatial_p95,spatial_p99,spatial_max,temporal_min,temporal_p01,temporal_p05,temporal_p95,temporal_p99,temporal_max,slope_mean_min,slope_mean_mean,slope_mean_max,slope_min,slope_p01,slope_p05,slope_p95,slope_p99,slope_max
hus,85000.0,850.0,0.006053428093156,0.006273744251173467,0.0065812261971308,-0.0009552153060212,2.264654540340416e-05,0.0001601902913535,0.0125859826803207,0.0138608096167445,0.0200186949223279,0.0054383290644708,0.0055253995927953,0.005606037955105,0.007103871965694,0.0071472910884287,0.0072086848969333,4.1757153667276725e-05,8.626045018900186e-05,0.0001628442987566,0.0119190206751227,0.0130907362326979,0.015054584480822,2.4264411167549345e-05,3.9249878894348944e-05,5.2775768329487085e-05,-0.0004606286201442,-0.0002121096540479,-6.059166323137712e-05,0.0002010538371849,0.0003382410742659,0.000702568067058
hus,92500.0,925.0,0.0080242116354041,0.008327636650036677,0.0087347282266791,-0.0001785475760698,1.3184476301830728e-05,0.000150831619976,0.0154362265020608,0.0164177101105451,0.0219886973500251,0.0074782754643708,0.0075343748223726,0.0075891344495227,0.0092885630779735,0.0093378639383895,0.0093702651155965,4.4997999793849885e-05,7.66799712437205e-05,0.000153325338033,0.014903312548995,0.01578432880342,0.0172927677631378,3.055028597030032e-05,5.234002903647683e-05,7.332406729185158e-05,-0.0004093608659396,-0.0001583183468098,-5.053417739691594e-05,0.0003079672819832,0.0005165687522719,0.0009922179673198
hus,100000.0,1000.0,0.0093820503911019,0.009742008182501606,0.0102265257102204,-0.0001599665993126,1.6741159925004467e-05,0.0001421365450369,0.017669154331088,0.0186700988560915,0.0286850444972515,0.0086874731033667,0.0087768792494817,0.0088572173716032,0.0108810128113428,0.0109450279903094,0.0109962730956532,3.4896576835308224e-05,8.232346590375528e-05,0.0001579509116709,0.0172073058784008,0.0179982669651508,0.0211241524666547,2.7260462906745247e-05,5.604037858182092e-05,7.502970330835536e-05,-0.000415332215807,-0.000231992402487,-0.0001018669506963,0.0003993171689029,0.00066729946367,0.0012665072713226
psl,,,101111.35363361874,101132.85770309859,101166.33423655164,94859.75,97502.1640625,98227.40625,102344.3046875,103065.4375,105539.1640625,101085.77299547642,101088.0724414725,101094.49064090474,101195.35896266432,101203.10635087042,101209.90628622456,97609.59375,97840.140625,98259.3828125,101990.484375,102209.875,103109.5703125,-6.866880786846635,-2.1048421086086884,4.889668921168458,-212.8267142575668,-101.27072579829176,-80.73059407792918,83.16294281062105,148.12385144305009,176.25081349987087
siconc,,,2.7637787872308075,4.532332169507733,5.427760919372772,-34.9710807800293,-0.6775006651878357,-0.2022254765033722,97.802734375,105.45557403564452,214.19546508789065,1.6516513875996963,1.7168049544181123,1.7911644705555572,6.299277697864092,6.519741076008826,9.442380092440914,-19.54302215576172,-0.2534912228584289,-0.1134485080838203,95.62590789794922,97.4720687866211,156.4959716796875,-0.2629054768524307,-0.1178301372293454,-0.0492986143562163,-40.536797593650334,-22.45882805443656,-9.173977462063853,0.5050123795520225,2.057217322999941,9.014454395895168
ta,5000.0,50.0,-61.7538905764705,-60.51856585688237,-59.49957497971817,-92.56546020507812,-88.822021484375,-79.65322875976562,-43.5242919921875,-38.343841552734375,-31.406509399414062,-63.762244134331446,-63.31009813106605,-63.0184064871392,-57.66479535170991,-56.5700742523076,-53.04022421918079,-72.33280944824219,-71.41334533691406,-68.5572280883789,-50.72238540649414,-48.688026428222656,-46.92315673828125,-0.350030619250132,-0.11163072606053356,0.0578111678622054,-1.8852375477237544,-1.7136517733551917,-1.3523260589687645,0.9340334000396082,1.1108525297404654,1.195104695951262
ta,10000.0,100.0,-70.0996356629221,-69.03892082697442,-68.26538896941184,-90.96351623535156,-84.64736938476562,-82.21694946289062,-45.14886474609375,-42.17597961425781,-36.38092041015625,-71.63425917643971,-70.90185923878114,-70.55070132966708,-66.63596878339355,-65.55871176957675,-63.212662155285386,-85.61962127685547,-83.16181182861328,-81.71575164794922,-52.21547317504883,-50.61470413208008,-49.44182968139648,-0.5132095304220445,-0.1677845952806726,0.0434491486686641,-2.157474210555781,-2.00485614684197,-1.572504428904317,0.4969499400546924,0.7412666165447941,0.8058154965122978
ta,15000.0,150.0,-62.56204592840776,-62.0113999583867,-61.158216743402434,-83.67781066894531,-79.60177612304688,-73.04867553710938,-45.38287353515625,-42.681060791015625,-38.8660888671875,-64.64638916904426,-63.97517883793693,-63.351669156566665,-59.80797411562518,-59.601516575378696,-59.416177610617886,-70.16949462890625,-69.2853012084961,-68.75267791748047,-48.74796676635742,-47.79051971435547,-46.49991989135742,-0.0473896058986864,0.010098035160183363,0.0819233676134435,-1.5381312758029742,-1.4222371601444934,-1.0492975062148675,0.6581216070060778,0.8634940085127899,0.9256656542166471
ta,20000.0,200.0,-55.06241575727236,-54.64236027781453,-54.08193330621708,-80.19328308105469,-76.0482177734375,-70.84022521972656,-45.97697448730469,-42.69480895996094,-36.54408264160156,-56.68589545454808,-56.35535848259491,-55.75631538178608,-52.482932487002,-52.321411788362255,-52.03471070810827,-66.68657684326172,-66.25104522705078,-65.5459213256836,-48.392723083496094,-46.50674819946289,-45.27740859985352,0.0222186967429685,0.06855249488889659,0.1285701687143489,-1.051769503630844,-0.9488866421287656,-0.6874808694812774,0.7400753429619346,0.978624583446822,1.0704820999911604
ta,25000.0,250.0,-47.82702074106498,-47.42782523584982,-46.88687792833563,-74.56947326660156,-71.0723876953125,-67.03199768066406,-39.73381042480469,-37.81488037109375,-31.56842041015625,-49.290840407004616,-48.91053361660782,-48.56830378548393,-45.85238423839975,-45.52739184791178,-45.31176852231788,-65.62992858886719,-65.0322036743164,-64.15911102294922,-40.19602966308594,-39.445220947265625,-38.47111129760742,0.0321556267295383,0.10020847855944066,0.1791429121022508,-0.490947383163626,-0.4185152517310795,-0.2956345218205134,0.6056191808035754,0.8244021192653826,1.2177263020301865
ta,30000.0,300.0,-40.04158609307131,-39.59566067070567,-39.070736324496,-70.29708862304688,-65.19416809082031,-62.06365966796875,-29.77455139160156,-28.24864196777344,-21.278732299804688,-41.57337952231259,-41.33521619343356,-41.03506359285046,-37.942162346238206,-37.7517747939657,-37.41493126597527,-62.3426628112793,-61.70235061645508,-60.5072021484375,-30.12792015075684,-29.46285820007324,-28.494016647338867,0.0407874174521857,0.12602775042383982,0.2340414727941174,-0.1717377397037882,-0.1390680206121381,-0.0895827699702401,0.3706645497108561,0.628693628405533,1.408246842851444
ta,40000.0,400.0,-25.704940290124966,-25.14239563518766,-24.40701006698657,-60.09620666503906,-53.93385314941406,-50.94775390625,-14.496673583984377,-13.496368408203123,-7.8702392578125,-27.511168909728124,-27.302886938733195,-27.017575798052373,-23.0620006452204,-22.91168364871612,-22.839006908323597,-51.7868766784668,-50.96474075317383,-49.34264373779297,-14.843073844909668,-14.250777244567873,-13.512765884399414,0.0571669524759989,0.1491002076222166,0.291193296630426,-0.1884020181021869,-0.1260587136708353,-0.0632390109885989,0.5216668898806898,0.9634831612074382,2.0523776197237904
ta,50000.0,500.0,-14.695384893282576,-14.115963816715077,-13.36115059633584,-52.28486633300781,-44.76700973510742,-41.20118713378906,-4.1326904296875,-3.264617919921875,4.678619384765625,-16.40866778644276,-16.239835845287427,-15.974216379728212,-12.09972555781131,-11.967679612724728,-11.93825298959156,-43.65569686889648,-42.06569290161133,-39.648399353027344,-4.41786003112793,-3.992876291275024,-3.159155368804932,0.0634043287105136,0.14029838694841387,0.2613306101821883,-0.2208236675026683,-0.1309966260900211,-0.0509676035280997,0.6590299734381949,1.136169727876547,2.362432025197499
