var,plev_pa,plev_hpa,global_mean_min,global_mean_mean,global_mean_max,raw_min,raw_p01,raw_p05,raw_p95,raw_p99,raw_max,spatial_min,spatial_p01,spatial_p05,spatial_p95,spatial_p99,spatial_max,temporal_min,temporal_p01,temporal_p05,temporal_p95,temporal_p99,temporal_max,slope_mean_min,slope_mean_mean,slope_mean_max,slope_min,slope_p01,slope_p05,slope_p95,slope_p99,slope_max,raw_detrended0_min,raw_detrended0_p01,raw_detrended0_p05,raw_detrended0_p95,raw_detrended0_p99,raw_detrended0_max,temporal_detrended0_min,temporal_detrended0_p01,temporal_detrended0_p05,temporal_detrended0_p95,temporal_detrended0_p99,temporal_detrended0_max,spatial_detrended0_min,spatial_detrended0_p01,spatial_detrended0_p05,spatial_detrended0_p95,spatial_detrended0_p99,spatial_detrended0_max,slope_mean_detrended0_min,slope_mean_detrended0_mean,slope_mean_detrended0_max,slope_detrended0_min,slope_detrended0_p01,slope_detrended0_p05,slope_detrended0_p95,slope_detrended0_p99,slope_detrended0_max,raw_detrended1_min,raw_detrended1_p01,raw_detrended1_p05,raw_detrended1_p95,raw_detrended1_p99,raw_detrended1_max,temporal_detrended1_min,temporal_detrended1_p01,temporal_detrended1_p05,temporal_detrended1_p95,temporal_detrended1_p99,temporal_detrended1_max,spatial_detrended1_min,spatial_detrended1_p01,spatial_detrended1_p05,spatial_detrended1_p95,spatial_detrended1_p99,spatial_detrended1_max,slope_mean_detrended1_min,slope_mean_detrended1_mean,slope_mean_detrended1_max,slope_detrended1_min,slope_detrended1_p01,slope_detrended1_p05,slope_detrended1_p95,slope_detrended1_p99,slope_detrended1_max
hus,85000.0,850.0,0.006053428093156,0.006099650171752544,0.0061221856719561,-0.0003262353129684,2.264654540340416e-05,0.0001601902913535,0.0122583508491516,0.0132740484550595,0.0188592243939638,0.0054542678331061,0.0055253995927953,0.005606037955105,0.0067001150891434,0.0067993577579198,0.0069238747185778,4.1757153667276725e-05,8.626045018900186e-05,0.0001628442987566,0.0116435047239065,0.0124211171641945,0.0139872804284095,2.980787134846856e-05,4.297858665910391e-05,4.715578821177975e-05,-0.0004606286201442,-0.0002121096540479,-6.059166323137712e-05,0.0001405649317955,0.0001831357806837,0.0002595437533276,-0.0106932274888417,-0.0035311357966784,-0.002142943614987,0.0024941282301361,0.004224246293397,0.0120281415690212,-1.276563059673525e-17,-6.5973891081138855e-18,-4.666224820397544e-18,1.6879233822004545e-18,3.2760065643446897e-18,9.247698530207296e-18,-0.000585478739285,-0.0005137824840482,-0.0004301327365205,0.000577966105758,0.0006990820767137,0.0007436725647817,4.759825441578798e-10,7.643392150866369e-10,1.0821893213067762e-09,-2.5675695369088856e-08,-9.810855557074982e-09,-4.364630774476124e-09,6.102391169978517e-09,1.078467950186313e-08,2.0096487363247985e-08,-0.0004603326387102,2.268462345405241e-05,0.0001599942554029,0.0122577923749192,0.0132680282407404,0.0190420568156459,4.175715366727671e-05,8.626045018900193e-05,0.0001628442965738,0.0116435051430016,0.0124211167823523,0.0139872804284095,0.0054679502027984,0.0055396464580352,0.0056232962055629,0.0066909222301092,0.0067593333781581,0.0068304836278662,4.759825441430096e-10,7.643392148792713e-10,1.0821893210807142e-09,-2.567569536964216e-08,-9.810855557460056e-09,-4.364630774590206e-09,6.102391169701859e-09,1.0784679501458391e-08,2.0096487363054564e-08
hus,92500.0,925.0,0.0080242116354041,0.008066102635523318,0.0080789493134532,-0.0001785475760698,1.3184476301830728e-05,0.000150831619976,0.0150719825178384,0.0159089770168066,0.0204495787620544,0.0074782754643708,0.0075343748223726,0.0075891344495227,0.0086773683662589,0.0087877997510399,0.0089125115226917,4.681972859543748e-05,7.66799712437205e-05,0.000153325338033,0.0146014047786593,0.0153065966442227,0.0161471273750066,3.92013975778528e-05,6.233476562960274e-05,7.332406729185158e-05,-0.0004093608659396,-0.0001583183468098,-5.053417739691594e-05,0.0001672204934434,0.0002055214784079,0.0004793888816726,-0.0110062563967233,-0.0039703223173431,-0.0023249955613441,0.002738142660913,0.0047509162133034,0.0127520254515208,-1.3354953031953853e-17,-7.936208794277169e-18,-5.720960871122118e-18,2.5756431609815644e-18,4.717449452656353e-18,1.1406742856423035e-17,-0.0005442307906617,-0.0004855750395064,-0.0004244882210048,0.0005737621395591,0.0006767942457397,0.0007435146952071,4.466844453219155e-10,7.368421329131879e-10,9.341697974302148e-10,-3.07106063093018e-08,-1.0224213210852773e-08,-4.0727562997085425e-09,5.431301040747078e-09,9.646888095992629e-09,2.3583897457156564e-08,-0.0003553584147461,1.3188159350590748e-05,0.0001499009605319,0.0150678300088991,0.0158977139239615,0.0206514547572344,4.681972859543748e-05,7.667996986128856e-05,0.0001533253438537,0.0146014047786593,0.0153065966721624,0.0161471273750066,0.0075010293228789,0.0075460393479284,0.0075997233815219,0.0086527114558855,0.0087121867558878,0.0087892581855875,4.4668444530229274e-10,7.368421326390215e-10,9.341697971308527e-10,-3.0710606309699515e-08,-1.0224213211401344e-08,-4.072756300173603e-09,5.431301040607084e-09,9.646888095778592e-09,2.3583897456895142e-08
hus,100000.0,1000.0,0.0093820503911019,0.0094160737089604,0.0094255857467408,-0.0001400094479322,1.6741159925004467e-05,0.0001421365450369,0.0174136944115161,0.0182995200157165,0.0261082351207733,0.0086874731033667,0.0087768792494817,0.0088572173716032,0.0101105490315311,0.0102241064268423,0.0103362717614032,3.4896576835308224e-05,8.232346590375528e-05,0.0001579509116709,0.0169731341302394,0.0176119524985551,0.0184881146997213,2.7260462906745247e-05,6.378544072580143e-05,7.502970330835536e-05,-0.000415332215807,-0.000231992402487,-0.0001018669506963,0.0001898372946965,0.0002490830965327,0.0005149422901611,-0.0126321151743476,-0.0043903918719299,-0.0026599825607406,0.0030566975436913,0.0052565682282314,0.0160429105024974,-1.8126953674057302e-17,-1.0586104679653449e-17,-7.597726164818281e-18,2.6894453890144026e-18,4.942089902782846e-18,1.1824823694158452e-17,-0.0006627934318703,-0.0005885007440318,-0.0005219800890378,0.0006641107063111,0.0007752705885871,0.0008619160362854,4.756298502386941e-10,6.731180923258505e-10,9.550367708598327e-10,-3.2989101788317035e-08,-1.1580811250832526e-08,-4.946084718016666e-09,5.724690519191887e-09,9.539808431658051e-09,2.3988468930629408e-08,-0.0003835390464796,1.6477235531604496e-05,0.0001397158802417,0.0174075234323741,0.0182992760878409,0.0262976074453633,3.4896576835308204e-05,8.232346299337219e-05,0.0001579509065777,0.0169731338508427,0.0176119529269635,0.0184881146997213,0.0087192549198489,0.0088010271712152,0.0088600682626814,0.0100855745253383,0.0101573189403064,0.0102439643880047,4.756298502158165e-10,6.731180920056023e-10,9.55036770509387e-10,-3.298910178869829e-08,-1.1580811251397009e-08,-4.946084718423544e-09,5.724690518875025e-09,9.5398084311719e-09,2.3988468930438968e-08
psl,,,101129.57206287944,101132.37647717205,101139.90875772016,94859.75,97502.1640625,98227.40625,102255.6171875,102718.3125,105539.1640625,101094.11077205722,101100.30270158904,101106.34606223211,101167.16646383106,101178.78664177388,101188.0335182932,97609.59375,97840.140625,98259.3828125,101969.84375,102177.6328125,102494.203125,-6.866880786846633,-3.838293051558027,4.889668921168458,-111.73569019939252,-101.27072579829176,-80.73059407792918,44.98880514574751,69.42521521976806,94.09129675493256,-5135.068674328053,-1275.212160437172,-811.0383775310227,808.9970126499311,1301.5110386891702,4062.001214106524,-1.0756755455393824e-10,-7.587784369077e-11,-6.246675805347722e-11,3.279415428263249e-11,4.571866287628719e-11,9.068774508325743e-11,-34.56392364082552,-28.36461008488909,-24.20190958894054,24.79962419403656,33.620838816427515,44.52056937290135,-3.90159262923023e-06,2.915403852263332e-05,5.882841102305296e-05,-0.0055625019225243,-0.0039619854995811,-0.0022042046784903,0.0028414569934938,0.0048108113374595,0.0062420031430466,94865.46508121247,97504.06177302102,98229.22866568236,102253.21873407124,102715.5792649189,105559.1908898715,97609.59374999996,97840.137421875,98259.38007812496,101969.84570312493,102177.6328125,102494.203125,101095.99574947522,101102.44610130182,101107.03130482355,101161.33417905234,101168.98224893532,101178.1222047013,-3.901592878797023e-06,2.9154035086342857e-05,5.882840726594959e-05,-0.0055625019253543,-0.0039619855029389,-0.0022042046808973,0.0028414569896664,0.0048108113341609,0.0062420031388606
siconc,,,5.305619013961112,5.373521022815283,5.427760919372772,-0.5711603164672852,-0.0007662561838515,0.0,97.802734375,99.89013671875,100.06698608398438,3.913720826405082,4.089468660663499,4.284303942253749,6.299277697864092,6.519741076008826,6.674307271723005,-0.0008540026610717,0.0,0.0,95.62590789794922,97.02857208251952,98.38804626464844,-0.1615347228226479,-0.13568826615908317,-0.1184821884695788,-14.897713781815549,-6.753940164987014,-3.590632894329213,0.5050123795520225,2.057217322999941,5.118419268408854,-97.70602277533058,-57.20682446513431,-15.9303351423206,20.21064728828766,45.97606982098761,98.60283793770658,-8.261606652374406e-14,-5.4215401041960126e-14,-3.4809166776261355e-14,9.533541022968251e-15,2.5163436482393224e-14,8.250474644005768e-14,-1.152096939378917,-1.0490846379840686,-0.9132769332548184,0.7389595175937425,0.959058916367056,1.1522186281387947,-2.8612331974010403e-06,-2.3211336868423485e-06,-1.4486266805990077e-07,-0.0003471600349141,-0.0001486836988635,-6.310192201296395e-05,1.876684065981913e-05,7.921815584446549e-05,0.0003996290356924,-33.21147417075727,-1.5782567569248322,-0.0002769382557321,97.77235688925612,100.7598199324211,129.7955171886162,-0.0008540026610717,0.0,0.0,95.62590637207036,97.02856903076172,98.3880462646485,4.172593363983316,4.256534331678713,4.392342036407963,6.140775769343343,6.331359193700657,6.542276592788292,-2.8612331976001706e-06,-2.321133687025127e-06,-1.448626680725197e-07,-0.000347160034916,-0.0001486836988649,-6.310192201580225e-05,1.876684066176253e-05,7.921815584198039e-05,0.0003996290356912
ta,5000.0,50.0,-61.7538905764705,-59.92957929423271,-59.49957497971817,-92.56546020507812,-88.822021484375,-79.65322875976562,-43.5242919921875,-38.343841552734375,-31.8251953125,-63.762244134331446,-63.29047330626167,-62.87642329885497,-57.66479535170991,-56.5700742523076,-53.04022421918079,-69.39842224121094,-69.17230987548828,-68.55184936523438,-53.26383590698242,-50.80264663696289,-50.010650634765625,-0.350030619250132,-0.20376123352023437,-0.0791332116107488,-1.8852375477237544,-1.7136517733551917,-1.3523260589687645,0.9340334000396082,1.1108525297404654,1.195104695951262,-27.766783372772764,-23.882639082779452,-17.869609052042666,14.780967518492728,26.29628247019221,35.31243620776279,-5.978271435046311e-14,-2.7833850332472993e-14,-2.0281138878620124e-14,3.792862268935448e-14,4.74777476334781e-14,8.145245995298709e-14,-3.755392597221112,-2.8236394520170256,-1.654945266655914,1.8745354560670904,2.897753346376659,6.591427898660175,-1.1649880616156096e-05,-5.8356950878891385e-06,9.969690309831978e-07,-4.113894402445695e-05,-3.69012634442332e-05,-2.986678656324982e-05,7.082048584393999e-05,7.832512995683821e-05,8.056291574398522e-05,-93.66176547940177,-88.8348417669,-79.66326963282407,-43.57047658044444,-38.33750358193836,-31.60735875880488,-69.39842224121094,-69.17231208801263,-68.55185203552247,-53.26383705139159,-50.80264774322514,-50.0106506347656,-63.47645287677516,-63.24408634610709,-62.73628932401836,-57.797383466617546,-56.784554981256974,-53.33778490421412,-1.1649880613950927e-05,-5.835695085857866e-06,9.969690311327724e-07,-4.113894402246972e-05,-3.690126344248896e-05,-2.986678656031569e-05,7.082048584673375e-05,7.83251299591797e-05,8.056291574559165e-05
ta,10000.0,100.0,-68.74019615869545,-68.63106917320255,-68.26538896941184,-88.89532470703125,-84.47645568847656,-81.869873046875,-45.14886474609375,-42.17597961425781,-36.38092041015625,-70.00420441642922,-69.79824528413819,-69.55920952807784,-66.63596878339355,-65.55871176957675,-63.212662155285386,-82.15613555908203,-81.7235336303711,-80.47692108154297,-52.22547149658203,-50.61470413208008,-49.84852600097656,-0.5132095304220445,-0.3013195353277068,-0.1039145686636156,-2.157474210555781,-2.00485614684197,-1.572504428904317,0.1565091897078165,0.2555101142279612,0.4149003821234498,-23.483545736929017,-18.997441474210557,-13.724006076712504,11.606989238859112,21.103659696403177,30.651888432823934,-5.824916887759958e-14,-2.7606757807033116e-14,-1.9463247959759582e-14,4.2112654826757163e-14,5.256035637695793e-14,7.481742674101124e-14,-1.4601696234681858,-1.1746676296521472,-0.9544320801351523,1.2087392355084856,2.5571626903114777,4.913321972159132,-4.266997793497701e-06,-1.6432416847632339e-06,1.526824572360199e-06,-3.7092344923380056e-05,-3.268846561946301e-05,-2.629932830279949e-05,6.555162224589573e-05,7.071355432619203e-05,7.219472778660646e-05,-88.69108815343071,-84.43210125372009,-81.84400546189413,-45.180179134910325,-42.248758384570976,-37.02832201509902,-82.15613555908203,-81.723533706665,-80.47691841125489,-52.22547264099119,-50.61470439910887,-49.848526000976506,-70.1828315857531,-69.86018981739873,-69.5566598499804,-67.29729102838814,-66.16549927197335,-63.8093399901257,-4.26699779094823e-06,-1.6432416824302567e-06,1.5268245725304223e-06,-3.709234492046764e-05,-3.2688465617292473e-05,-2.629932830107948e-05,6.555162224946621e-05,7.071355432863456e-05,7.219472778855014e-05
ta,15000.0,150.0,-62.182604841073776,-62.0777801105698,-61.596283023113,-83.67781066894531,-79.60177612304688,-73.04867553710938,-45.38287353515625,-42.681060791015625,-38.8660888671875,-63.71121930111335,-63.43976321174258,-63.2628499489723,-60.47769163185709,-60.01278256414955,-59.416177610617886,-68.74519348144531,-68.42466735839844,-68.1462631225586,-51.155250549316406,-50.152137756347656,-49.42466354370117,-0.0473896058986864,-0.015950990479341474,0.07297424186595,-1.5381312758029742,-1.4222371601444934,-1.0492975062148675,0.3502506374489714,0.5027525770967519,0.6109536053619136,-21.521280267057605,-16.442725841950118,-11.93788205388293,10.366831757687834,17.76565017116078,24.647546682595603,-5.2702846084076496e-14,-2.694976136736717e-14,-1.913097977397248e-14,3.9339805126229934e-14,4.8970506318239656e-14,7.867961025245988e-14,-1.695900371375762,-1.4358173807331984,-1.199030317847177,1.1022708475362013,1.498209449283649,2.016227451064847,4.3597689402387867e-08,1.1666549939325512e-06,2.258744909994947e-06,-3.264046472360897e-05,-2.8149066245527287e-05,-2.295697313754695e-05,4.871370643599174e-05,5.270158901436806e-05,5.373216493705855e-05,-84.91804927121296,-79.53029757081953,-73.0245026796348,-45.38938348487987,-42.73263598719183,-38.82936213494479,-68.74519348144538,-68.42467102050782,-68.14626502990728,-51.15524864196776,-50.15213680267331,-49.424663543701165,-63.753402984039504,-63.46736511259712,-63.26386016904157,-60.49401729939608,-60.098078697648624,-59.58006069586744,4.359769170705383e-08,1.1666549960432275e-06,2.2587449123016423e-06,-3.26404647213177e-05,-2.8149066243492917e-05,-2.2956973136235187e-05,4.871370643905028e-05,5.2701589016846415e-05,5.373216493989053e-05
ta,20000.0,200.0,-54.85037445791289,-54.78450206915195,-54.53608019037388,-80.19328308105469,-76.0482177734375,-70.84022521972656,-45.97697448730469,-42.69480895996094,-36.58984375,-56.27921589983288,-55.9245354720475,-55.65111225963249,-53.492804774749786,-53.03968808877489,-52.86551262581413,-66.68657684326172,-66.25104522705078,-65.5459213256836,-51.47384262084961,-50.60197448730469,-50.069461822509766,0.0322757360039652,0.07293321295783257,0.1285701687143489,-1.051769503630844,-0.9488866421287656,-0.6874808694812774,0.449458824851426,0.5951402989656236,0.7134401022828595,-20.474994476921985,-14.124881976327956,-10.605202282121144,9.82990778181948,15.801801010770102,21.2761293985394,-5.2856200631362854e-14,-2.6389761678859834e-14,-1.8990404772293324e-14,3.1801120002921563e-14,3.9005577706969965e-14,6.077987513209221e-14,-1.3172592496304352,-1.1795996364973436,-0.8925484244181736,1.070721333861284,1.37081787333707,1.689452326376305,6.283600553818525e-07,2.353235445311309e-06,3.075703132148877e-06,-3.526275072308752e-05,-2.836237892099668e-05,-2.2020539020853165e-05,3.934683879978568e-05,4.343142372829461e-05,4.471264587717442e-05,-81.0329762276598,-76.01554019018016,-70.82846731235114,-45.98635291471867,-42.7293116031421,-36.65482551563534,-66.68657684326166,-66.25104225158692,-65.54591903686521,-51.47384262084959,-50.60197380065919,-50.06946182250979,-56.14757839661339,-55.78178243656662,-55.5870941910284,-53.46536212694139,-53.1652655874656,-52.88306271557106,6.283600555167418e-07,2.353235447173743e-06,3.075703134184124e-06,-3.526275072002097e-05,-2.836237891898792e-05,-2.202053901838393e-05,3.934683880273181e-05,4.343142373045809e-05,4.47126458796662e-05
ta,25000.0,250.0,-47.82702074106498,-47.74368930424801,-47.430009074841465,-74.56947326660156,-71.0723876953125,-67.03199768066406,-40.124786376953125,-38.40077209472656,-31.56842041015625,-49.10849264502589,-48.91053361660782,-48.56830378548393,-46.53623955098621,-46.10948478631696,-45.525316746696944,-65.62992858886719,-65.0322036743164,-64.15911102294922,-40.50921630859375,-40.01011276245117,-39.66343307495117,0.0889990351709882,0.1251286907634992,0.1791429121022508,-0.490947383163626,-0.4185152517310795,-0.2956345218205134,0.3602060995793874,0.412015421507696,0.5117013981200157,-15.566220509179152,-9.848959661973607,-7.520378833869539,7.868645710469998,12.029767420501528,21.03856160362499,-5.582105521223234e-14,-2.4828356796572623e-14,-1.7073472931213922e-14,3.0129982906621673e-14,3.756963768348265e-14,6.337942172633646e-14,-1.1950960862142304,-0.9934128318634946,-0.7553819999121598,0.7364798551941176,0.9779705150333928,1.5033536755183792,1.2410822179047246e-06,3.2392521648596535e-06,3.7837229486269294e-06,-2.7454539258999347e-05,-2.0823504188885544e-05,-1.5644332374317716e-05,2.696860834427039e-05,3.0825217752951044e-05,3.25721888757834e-05,-74.66152653837796,-71.07470221022184,-67.02405138020866,-40.161032792454,-38.48927193642133,-32.06921043994953,-65.62992858886723,-65.03220619201667,-64.15911064147946,-40.50921669006341,-40.01011413574216,-39.663433074951215,-48.87812246795845,-48.65652448608167,-48.46523593297178,-46.69354731798306,-46.4520566581438,-45.92667349765879,1.241082218023386e-06,3.2392521664828333e-06,3.783722950396209e-06,-2.7454539256947746e-05,-2.0823504187022638e-05,-1.564433237317405e-05,2.6968608346987013e-05,3.082521775600356e-05,3.2572188878147124e-05
ta,30000.0,300.0,-40.04158609307131,-39.974076357043494,-39.75048023258181,-70.29708862304688,-65.19416809082031,-62.06365966796875,-30.08457946777344,-28.5697021484375,-21.903823852539062,-41.50017688770456,-41.33521619343356,-41.03506359285046,-38.51461635511947,-38.10432898829157,-37.41493126597527,-62.3426628112793,-61.70235061645508,-60.5072021484375,-30.447673797607425,-29.920917510986328,-29.75928497314453,0.1249306904794209,0.1687517620673748,0.2340414727941174,-0.1717377397037882,-0.1390680206121381,-0.0895827699702401,0.3586085062372007,0.4103960068359401,0.4627794907925532,-16.182549817270846,-7.77541882717392,-5.803394265311857,6.551318719881504,9.626695303640076,18.617595640062437,-4.97763301400286e-14,-2.2555897996701022e-14,-1.5015966088455354e-14,2.847122460362771e-14,3.605942490015979e-14,5.5320827284179234e-14,-1.1998580964709986,-1.011082952684207,-0.8244974102683448,1.100054705226065,1.3510146711030526,1.841583028462148,1.562420422045552e-06,3.096077666372857e-06,3.636374122783218e-06,-1.6290869752502775e-05,-1.2104096644404556e-05,-7.5214295687358914e-06,1.708953710525806e-05,1.9340355144206677e-05,2.241063412769408e-05,-70.29594553945259,-65.1953456535096,-62.061316245041326,-30.112449962752716,-28.671201648677563,-22.233700693008718,-62.3426628112793,-61.70234947204587,-60.50720157623294,-30.44767313003541,-29.92091659545898,-29.759284973144517,-41.2325979140824,-41.02360350018437,-40.79912913125992,-38.65312025892566,-38.39946894269979,-37.90890058534069,1.5624204221425254e-06,3.096077667731665e-06,3.636374124269618e-06,-1.6290869751212974e-05,-1.2104096642630205e-05,-7.521429565709997e-06,1.7089537108693146e-05,1.934035514594348e-05,2.2410634129152604e-05
ta,40000.0,400.0,-25.704940290124966,-25.61437731898211,-25.54566760819736,-60.09620666503906,-53.93385314941406,-50.94775390625,-14.9501953125,-13.795166015625,-8.419342041015625,-27.511168909728124,-27.302886938733195,-27.017575798052373,-24.011628940762893,-23.622093034015958,-23.149519790141053,-51.7868766784668,-50.96474075317383,-49.34264373779297,-15.286175727844238,-14.926748275756836,-14.754117012023926,0.1467380342558577,0.20300252456599105,0.291193296630426,-0.0517978842111485,-0.0061176553275805,0.031679179618958,0.4756093622274091,0.5685399319379271,0.6752623016327285,-21.58295303229973,-9.489307818520944,-6.742649540014703,7.650985350660796,11.438900455807614,20.99675317343656,-3.955269365427176e-14,-1.5494048889620558e-14,-9.489132101983244e-15,2.3309267795056944e-14,2.9677042859557826e-14,5.17062196388491e-14,-1.4979690504505223,-1.2705166408579496,-1.0032371610069075,1.4094218225258142,1.6685785553568635,2.00630298112382,1.3386327947973635e-06,2.2611087559735157e-06,2.771933764769118e-06,-2.1143241757204e-05,-1.602762299648244e-05,-7.853977287233416e-06,1.696932567290998e-05,2.02850794414193e-05,2.3200277678135427e-05,-60.101024285121504,-53.92776421545529,-50.93747756765048,-14.979631216943936,-13.921388510346722,-8.533657218695147,-51.786876678466825,-50.9647419357299,-49.34264411926272,-15.286175966262809,-14.926748342514044,-14.75411701202391,-27.202909369658453,-26.975456960065877,-26.70817748021484,-24.14433783214158,-23.877086734225312,-23.657391074859373,1.3386327948582408e-06,2.2611087568440766e-06,2.7719337657200268e-06,-2.1143241755855183e-05,-1.602762299563976e-05,-7.853977286141826e-06,1.696932567489005e-05,2.028507944353226e-05,2.320027767955476e-05
ta,50000.0,500.0,-14.695384893282576,-14.611179597965094,-14.584527687809992,-52.28486633300781,-44.76700973510742,-41.20118713378906,-4.497344970703125,-3.727508544921875,4.678619384765625,-16.40866778644276,-16.239835845287427,-15.974216379728212,-13.09405928253835,-12.774090647658833,-12.408523545608409,-43.53798675537109,-42.06569290161133,-39.648399353027344,-4.734350204467773,-4.502676486968994,-4.380337715148926,0.1366901831782457,0.1844523289791873,0.2613306101821883,-0.0787541478828346,-0.0196108738911763,0.0245342432578204,0.5119634098721236,0.6148438498296437,0.7095173397952166,-25.55869916842402,-10.354833656886678,-7.140615648495856,8.012170831828833,12.10349006589175,21.037713497805758,-2.5188484391783407e-14,-1.1223060849967604e-14,-6.722040989385121e-15,1.8890038584841692e-14,2.425513139156264e-14,3.912936564002921e-14,-1.4792342341976998,-1.2479344191106654,-0.9885544579627946,1.3720492216196536,1.616812090330959,1.9136357322116009,1.0604007480260348e-06,1.5922781744083137e-06,2.144795308120403e-06,-2.398914611340521e-05,-1.695127971085506e-05,-8.99086379755986e-06,1.7832162229326274e-05,2.3417899134373004e-05,2.6265806007659216e-05,-52.33455887018212,-44.76875026353697,-41.1890595994292,-4.514270656562461,-3.787225520645627,4.462893014169433,-43.53798675537109,-42.06569103240967,-39.64839820861816,-4.734350371360788,-4.502676658630371,-4.380337715148923,-16.174619145672352,-15.94331933058532,-15.683939369437446,-13.2142975262766,-12.969534657565292,-12.781749179263056,1.0604007485678e-06,1.5922781749047508e-06,2.144795308661457e-06,-2.398914611272041e-05,-1.695127970997016e-05,-8.990863796690538e-06,1.7832162230635448e-05,2.3417899135916955e-05,2.626580600874699e-05
ta,60000.0,600.0,-6.3422386751327045,-6.28934796104453,-6.246835083696102,-60.9996337890625,-40.748077392578125,-34.031036376953125,3.283416748046875,4.333648681640625,15.489105224609377,-7.984195949913603,-7.87022612385956,-7.595880785584634,-4.7660857513891175,-4.393968429740957,-3.969976565409823,-45.694091796875,-39.08744812011719,-32.79874038696289,2.9243698120117188,3.224289894104004,5.520719051361084,0.1305938626141045,0.17025821921013104,0.2301475831600506,-0.1299026332687874,-0.0703064637444518,0.0010380049366115,0.5224789756516681,0.6238656599770845,0.8470351297418116,-26.987872582950608,-10.798640935075008,-7.348972378468564,8.29501625930751,12.476525309251368,23.20433271473876,-2.8408929884796813e-14,-9.597438751004231e-15,-5.3290705182007506e-15,1.3734271172923887e-14,1.9335675143854992e-14,3.6034667313547936e-14,-1.4687507754737674,-1.2300038976827712,-1.0470167896797486,1.4130415090168478,1.664343777151829,1.9058636832308369,9.011299244561644e-07,1.3639772145431877e-06,2.042261868904083e-06,-3.063229383738138e-05,-1.7299522737040877e-05,-1.1077034597620356e-05,1.8187612226232835e-05,3.1699497270228015e-05,4.854744897099175e-05,-60.47364374094037,-40.74739236071841,-34.02390923178712,3.259486103855719,4.267303411819512,14.998706446719918,-45.69409179687496,-39.08744968414306,-32.798740196227975,2.9243696928024314,3.2242899322509766,5.52071905136108,-7.77807487438737,-7.57224258545241,-7.377550518256316,-4.8337940168379845,-4.5991269321512105,-4.392443390001255,9.011299246894114e-07,1.3639772147573075e-06,2.042261869137097e-06,-3.063229383706629e-05,-1.729952273677511e-05,-1.1077034597474592e-05,1.818761222746535e-05,3.169949727182909e-05,4.8547448972614174e-05
ta,70000.0,700.0,0.4912004818357386,0.5323358066935622,0.5892057190937108,-58.563079833984375,-45.839088439941406,-31.151107788085938,10.494293212890623,12.24273681640625,22.40487670898437,-1.1778386594568837,-1.0908013874124238,-0.7960587076307115,2.175131748303416,2.5433373698442385,3.033237461750104,-42.50740432739258,-40.94706726074219,-34.239933013916016,9.984489440917969,10.759878158569336,12.434771537780762,0.1282040423869943,0.1645703966981302,0.2146067231359705,-0.1941935593968807,-0.105503978490632,-0.0267176898878498,0.5538766509396529,0.6602222939002876,0.8452301642356462,-28.026989721667515,-11.3052147927893,-7.7968770022773395,9.078339594513498,13.27965077748561,22.393777807799356,-2.369327755574147e-14,-7.412136452173707e-15,-4.781308914413566e-15,1.1896020366994011e-14,1.921188721079574e-14,3.540334885494576e-14,-1.574603409657589,-1.3240788384279152,-1.1454196831428576,1.4908554727111938,1.7355669752630385,1.9968096972935685,5.266888181354039e-07,9.908929166037082e-07,1.5867636979995509e-06,-3.040077896931303e-05,-1.8194891809800103e-05,-1.296335679153262e-05,3.056360797085012e-05,4.101269765680348e-05,5.010275243232981e-05,-58.057117600721554,-45.84882471362196,-31.124401900918013,10.461085181514065,12.230399173429344,22.46481042392886,-42.50740432739258,-40.947067260742166,-34.23993167877196,9.984489822387689,10.759878263473505,12.434771537780756,-0.9853963705714166,-0.8299927651568196,-0.6476367731431342,2.0755259188261395,2.3134780765201497,2.586016736379741,5.266888181149627e-07,9.908929165858436e-07,1.5867636979804122e-06,-3.0400778969552785e-05,-1.8194891809745323e-05,-1.296335679128489e-05,3.056360797203471e-05,4.101269765816618e-05,5.010275243380236e-05
